customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent,income_anomaly_zscore,income_anomaly_iqr,income_is_anomaly,purchase_amount_anomaly_zscore,purchase_amount_anomaly_iqr,purchase_amount_is_anomaly,final_price_anomaly_zscore,final_price_anomaly_iqr,final_price_is_anomaly,age_anomaly_zscore,age_anomaly_iqr,age_is_anomaly,rating_anomaly_zscore,rating_anomaly_iqr,rating_is_anomaly,discount_percent_anomaly_zscore,discount_percent_anomaly_iqr,discount_percent_is_anomaly,shipping_cost_anomaly_zscore,shipping_cost_anomaly_iqr,shipping_cost_is_anomaly,total_cost_anomaly_zscore,total_cost_anomaly_iqr,total_cost_is_anomaly,discount_amount_anomaly_zscore,discount_amount_anomaly_iqr,discount_amount_is_anomaly,price_per_rating_anomaly_zscore,price_per_rating_anomaly_iqr,price_per_rating_is_anomaly,anomaly_score,has_any_anomaly
53,69,Female,Bachelor,144865,3636.09,2025-02-21 15:09:28.485055,Books,1.1,41.62,28.51,3664.6000000000004,1513.34,2151.26,1955.69,2.51,4761,2.1,1,True,False,False,True,False,False,False,False,65+,High,Very High,Poor,High Discount,Q3,"(-0.0139, 4.784]",2025,2,February,21,4,Friday,1,8,0,0,0,20140,Winter,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,74,Other,High School,94520,1530.71,2025-04-10 15:09:28.485058,Electronics,5.0,49.58,43.09,1573.8,758.93,814.87,162.97,1.62,5476,1.28,0,False,False,True,False,False,True,False,False,65+,Upper-Middle,High,Excellent,High Discount,Q1,"(-0.0139, 4.784]",2025,4,April,10,3,Thursday,2,15,0,0,0,20188,Spring,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,20,Other,High School,83740,4148.68,2025-04-29 15:09:28.485061,Clothing,1.9,8.18,23.86,4172.54,339.36,3833.18,2017.46,4.95,400,4.19,0,False,False,True,False,True,False,False,False,18-25,Upper-Middle,Very High,Poor,No Discount,Q4,"(4.784, 9.558]",2025,4,April,29,1,Tuesday,2,18,0,0,0,20207,Spring,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,54,Female,Bachelor,84309,1414.79,2025-03-19 15:09:28.485064,Electronics,1.2,34.59,49.73,1464.52,489.38,975.14,812.62,1.68,2916,1.56,1,True,False,False,False,False,True,False,False,51-65,Upper-Middle,High,Poor,Medium Discount,Q1,"(-0.0139, 4.784]",2025,3,March,19,2,Wednesday,1,12,0,0,0,20166,Spring,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,68,Male,PhD,49984,4365.04,2025-11-13 15:09:28.485066,Food,1.8,33.71,33.96,4399.0,1471.45,2927.55,1626.42,8.73,4624,0.74,3,False,True,False,False,False,False,True,False,65+,Lower-Middle,Very High,Poor,Medium Discount,Q3,"(4.784, 9.558]",2025,11,November,13,3,Thursday,4,46,0,0,0,20405,Fall,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,24,Female,PhD,138947,571.78,2025-07-20 15:09:28.485069,Electronics,1.2,49.0,3.7,575.48,280.17,295.31,246.09,0.41,576,5.79,3,True,False,False,False,False,True,False,False,18-25,High,Medium,Poor,High Discount,Q1,"(-0.0139, 4.784]",2025,7,July,20,6,Sunday,3,29,1,0,0,20289,Summer,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,38,Male,PhD,93822,3521.39,2025-04-07 15:09:28.485072,Electronics,2.6,49.28,49.64,3571.0299999999997,1735.34,1835.69,706.03,3.75,1444,2.47,3,False,True,False,False,False,True,False,False,36-50,Upper-Middle,Very High,Fair,High Discount,Q2,"(-0.0139, 4.784]",2025,4,April,7,0,Monday,2,15,0,0,0,20185,Spring,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,26,Female,PhD,25901,2708.09,2025-10-04 15:09:28.485075,Clothing,4.2,34.33,20.39,2728.48,929.69,1798.79,428.28,10.46,676,1.0,3,True,False,False,False,True,False,False,False,26-35,Low,Very High,Excellent,Medium Discount,Q2,"(9.558, 14.332]",2025,10,October,4,5,Saturday,4,40,1,0,0,20365,Fall,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,56,Female,Bachelor,51552,491.71,2026-02-12 15:09:28.485078,Food,2.4,12.18,14.37,506.08,59.89,446.19,185.91,0.95,3136,0.92,1,True,False,False,False,False,False,True,False,51-65,Middle,Low,Fair,Low Discount,Q1,"(-0.0139, 4.784]",2026,2,February,12,3,Thursday,1,7,0,0,0,20496,Winter,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,35,Other,PhD,111245,1217.05,2025-11-01 15:09:28.485081,Home,2.8,39.93,27.89,1244.94,485.97,758.97,271.06,1.09,1225,3.18,3,False,False,True,False,False,False,False,True,26-35,High,High,Fair,Medium Discount,Q1,"(-0.0139, 4.784]",2025,11,November,1,5,Saturday,4,44,1,1,0,20393,Fall,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,21,Male,Master,51055,71.9,2026-01-14 15:09:28.485083,Home,3.7,5.35,15.22,87.12,3.85,83.27,22.51,0.14,441,2.43,2,False,True,False,False,False,False,False,True,18-25,Middle,Very Low,Good,No Discount,Q1,"(-0.0139, 4.784]",2026,1,January,14,2,Wednesday,1,3,0,0,0,20467,Winter,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,42,Male,PhD,57685,2349.15,2026-01-10 15:09:28.485086,Books,3.0,39.03,4.32,2353.4700000000003,916.87,1436.6,478.87,4.07,1764,1.37,3,False,True,False,True,False,False,False,False,36-50,Middle,Very High,Fair,Medium Discount,Q2,"(-0.0139, 4.784]",2026,1,January,10,5,Saturday,1,2,1,0,0,20463,Winter,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,77,Other,High School,426094,14697.702694136144,2025-09-21 15:09:28.485089,Electronics,4.4,45.51,0.07,14697.772694136143,6688.92,8008.85,1820.19,3.45,5929,5.53,0,False,False,True,False,False,True,False,False,65+,High,Very High,Excellent,High Discount,Q4,"(-0.0139, 4.784]",2025,9,September,21,6,Sunday,3,38,1,0,0,20352,Fall,149,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,5,1
66,31,Other,PhD,34716,2995.8,2025-10-23 15:09:28.485093,Books,4.5,19.14,22.48,3018.28,573.4,2444.88,543.31,8.63,961,1.12,3,False,False,True,True,False,False,False,False,26-35,Lower-Middle,Very High,Excellent,Low Discount,Q3,"(4.784, 9.558]",2025,10,October,23,3,Thursday,4,43,0,0,0,20384,Fall,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,Other,Bachelor,134099,1493.22,2025-06-02 15:09:28.485096,Clothing,1.0,31.53,41.84,1535.06,470.81,1064.25,1064.25,1.11,4489,2.0,1,False,False,True,False,True,False,False,False,65+,High,High,Poor,Medium Discount,Q2,"(-0.0139, 4.784]",2025,6,June,2,0,Monday,2,23,0,0,0,20241,Summer,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,75,Other,High School,31138,1506.6,2025-11-23 15:09:28.485099,Home,4.1,21.51,28.62,1535.2199999999998,324.07,1211.15,295.4,4.84,5625,0.42,0,False,False,True,False,False,False,False,True,65+,Lower-Middle,High,Excellent,Low Discount,Q2,"(4.784, 9.558]",2025,11,November,23,6,Sunday,4,47,1,0,0,20415,Fall,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,26,Male,Bachelor,55298,3718.53,2025-12-04 15:09:28.485102,Electronics,2.8,21.89,49.96,3768.4900000000002,813.99,2954.5,1055.18,6.72,676,2.13,1,False,True,False,False,False,True,False,False,26-35,Middle,Very High,Fair,Low Discount,Q3,"(4.784, 9.558]",2025,12,December,4,3,Thursday,4,49,0,0,0,20426,Winter,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,43,Male,Bachelor,71112,250.23,2025-04-11 15:09:28.485104,Clothing,5.0,15.52,14.34,264.57,38.84,225.73,45.15,0.35,1849,1.65,1,False,True,False,False,True,False,False,False,36-50,Middle,Low,Excellent,Low Discount,Q1,"(-0.0139, 4.784]",2025,4,April,11,4,Friday,2,15,0,0,0,20189,Spring,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,70,Female,High School,43429,4515.45,2025-07-19 15:09:28.485107,Clothing,2.9,38.11,14.02,4529.47,1720.84,2808.63,968.49,10.4,4900,0.62,0,True,False,False,False,True,False,False,False,65+,Lower-Middle,Very High,Fair,Medium Discount,Q3,"(9.558, 14.332]",2025,7,July,19,5,Saturday,3,29,1,0,0,20288,Summer,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,19,Female,Bachelor,70200,4262.8,2025-05-09 15:09:28.485110,Electronics,4.9,46.81,7.99,4270.79,1995.42,2275.37,464.36,6.07,361,3.69,1,True,False,False,False,False,True,False,False,18-25,Middle,Very High,Excellent,High Discount,Q3,"(4.784, 9.558]",2025,5,May,9,4,Friday,2,19,0,0,0,20217,Spring,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,37,Other,Bachelor,91308,3342.35,2025-06-24 15:09:28.485113,Clothing,4.0,47.04,8.2,3350.5499999999997,1572.24,1778.31,444.58,3.66,1369,2.47,1,False,False,True,False,True,False,False,False,36-50,Upper-Middle,Very High,Good,High Discount,Q2,"(-0.0139, 4.784]",2025,6,June,24,1,Tuesday,2,26,0,0,0,20263,Summer,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,45,Other,PhD,68244,2970.18,2025-09-06 15:09:28.485116,Electronics,2.0,8.74,14.26,2984.44,259.59,2724.85,1362.42,4.35,2025,1.52,3,False,False,True,False,False,True,False,False,36-50,Middle,Very High,Poor,No Discount,Q3,"(-0.0139, 4.784]",2025,9,September,6,5,Saturday,3,36,1,0,0,20337,Fall,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,64,Other,Master,137217,4462.59,2025-11-23 15:09:28.485119,Electronics,3.2,43.74,39.64,4502.2300000000005,1951.94,2550.29,796.97,3.25,4096,2.14,2,False,False,True,False,False,True,False,False,51-65,High,Very High,Good,High Discount,Q3,"(-0.0139, 4.784]",2025,11,November,23,6,Sunday,4,47,1,0,0,20415,Fall,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,Female,Bachelor,134055,934.8,2025-09-30 15:09:28.485122,Food,5.0,36.87,45.29,980.0899999999999,344.66,635.43,127.09,0.7,5929,1.74,1,True,False,False,False,False,False,True,False,65+,High,Medium,Excellent,Medium Discount,Q1,"(-0.0139, 4.784]",2025,9,September,30,1,Tuesday,3,40,0,0,1,20361,Fall,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,24,Female,Bachelor,121268,404.06,2025-09-11 15:09:28.485125,Books,4.4,12.64,48.75,452.81,51.07,401.74,91.3,0.33,576,5.05,1,True,False,False,True,False,False,False,False,18-25,High,Low,Excellent,Low Discount,Q1,"(-0.0139, 4.784]",2025,9,September,11,3,Thursday,3,37,0,0,0,20342,Fall,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,61,Female,Bachelor,125441,1205.16,2026-01-03 15:09:28.485128,Clothing,1.4,3.36,11.61,1216.77,40.49,1176.28,840.2,0.96,3721,2.06,1,True,False,False,False,True,False,False,False,51-65,High,High,Poor,No Discount,Q2,"(-0.0139, 4.784]",2026,1,January,3,5,Saturday,1,1,1,0,0,20456,Winter,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,78,Female,PhD,37347,3974.95,2025-10-29 15:09:28.485131,Clothing,3.8,13.4,44.06,4019.0099999999998,532.64,3486.37,917.47,10.64,6084,0.48,3,True,False,False,False,True,False,False,False,65+,Lower-Middle,Very High,Good,Low Discount,Q4,"(9.558, 14.332]",2025,10,October,29,2,Wednesday,4,44,0,0,0,20390,Fall,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,25,Female,Master,36920,183.0,2026-01-04 15:09:28.485134,Food,2.4,45.61,16.41,199.41,83.47,115.94,48.31,0.5,625,1.48,2,True,False,False,False,False,False,True,False,18-25,Lower-Middle,Low,Fair,High Discount,Q1,"(-0.0139, 4.784]",2026,1,January,4,6,Sunday,1,1,1,0,0,20457,Winter,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,64,Female,High School,51822,2918.21,2025-06-16 15:09:28.485137,Food,1.0,31.66,5.64,2923.85,923.91,1999.94,1999.94,5.63,4096,0.81,0,True,False,False,False,False,False,True,False,51-65,Middle,Very High,Poor,Medium Discount,Q3,"(4.784, 9.558]",2025,6,June,16,0,Monday,2,25,0,0,0,20255,Summer,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,52,Female,PhD,66659,4977.23,2025-11-06 15:09:28.485139,Food,2.6,36.05,43.5,5020.73,1794.29,3226.44,1240.94,7.47,2704,1.28,3,True,False,False,False,False,False,True,False,51-65,Middle,Very High,Fair,Medium Discount,Q4,"(4.784, 9.558]",2025,11,November,6,3,Thursday,4,45,0,0,0,20398,Fall,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,31,Other,PhD,60108,4279.92,2025-11-25 15:09:28.485142,Home,1.9,12.86,31.81,4311.7300000000005,550.4,3761.33,1979.65,7.12,961,1.94,3,False,False,True,False,False,False,False,True,26-35,Middle,Very High,Poor,Low Discount,Q4,"(4.784, 9.558]",2025,11,November,25,1,Tuesday,4,48,0,0,0,20417,Fall,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,34,Other,Master,148955,2612.01,2025-10-07 15:09:28.485145,Home,4.3,35.97,8.24,2620.25,939.54,1680.71,390.86,1.75,1156,4.38,2,False,False,True,False,False,False,False,True,26-35,High,Very High,Excellent,Medium Discount,Q2,"(-0.0139, 4.784]",2025,10,October,7,1,Tuesday,4,41,0,0,0,20368,Fall,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,53,Other,Master,109099,327.57,2025-11-02 15:09:28.485148,Home,2.3,1.41,21.49,349.06,4.62,344.44,149.76,0.3,2809,2.06,2,False,False,True,False,False,False,False,True,51-65,High,Low,Fair,No Discount,Q1,"(-0.0139, 4.784]",2025,11,November,2,6,Sunday,4,44,1,0,0,20394,Fall,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,67,Other,PhD,27967,4158.55,2026-01-31 15:09:28.485151,Electronics,4.3,18.77,14.36,4172.91,780.56,3392.35,788.92,14.87,4489,0.42,3,False,False,True,False,False,True,False,False,65+,Low,Very High,Excellent,Low Discount,Q4,"(14.332, 19.106]",2026,1,January,31,5,Saturday,1,5,1,0,1,20484,Winter,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,57,Female,High School,130719,2998.9,2025-11-16 15:09:28.485154,Clothing,1.0,31.34,36.84,3035.7400000000002,939.86,2095.88,2095.88,2.29,3249,2.29,0,True,False,False,False,True,False,False,False,51-65,High,Very High,Poor,Medium Discount,Q3,"(-0.0139, 4.784]",2025,11,November,16,6,Sunday,4,46,1,0,0,20408,Fall,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,21,Male,PhD,31871,583.52,2025-09-21 15:09:28.485159,Books,2.2,7.3,22.67,606.1899999999999,42.6,563.59,256.18,1.83,441,1.52,3,False,True,False,True,False,False,False,False,18-25,Lower-Middle,Medium,Fair,No Discount,Q1,"(-0.0139, 4.784]",2025,9,September,21,6,Sunday,3,38,1,0,0,20352,Fall,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,19,Female,Master,114299,478.35,2025-06-17 15:09:28.485163,Electronics,2.0,41.15,49.46,527.8100000000001,196.84,330.97,165.48,0.42,361,6.02,2,True,False,False,False,False,True,False,False,18-25,High,Low,Poor,High Discount,Q1,"(-0.0139, 4.784]",2025,6,June,17,1,Tuesday,2,25,0,0,0,20256,Summer,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,79,Male,High School,97452,4549.04,2025-05-05 15:09:28.485165,Clothing,1.9,11.75,2.74,4551.78,534.51,4017.27,2114.35,4.67,6241,1.23,0,False,True,False,False,True,False,False,False,65+,Upper-Middle,Very High,Poor,Low Discount,Q4,"(-0.0139, 4.784]",2025,5,May,5,0,Monday,2,19,0,0,0,20213,Spring,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,23,Other,Master,94270,3349.31,2025-07-24 15:09:28.485168,Clothing,1.3,32.61,17.75,3367.06,1092.21,2274.85,1749.88,3.55,529,4.1,2,False,False,True,False,True,False,False,False,18-25,Upper-Middle,Very High,Poor,Medium Discount,Q3,"(-0.0139, 4.784]",2025,7,July,24,3,Thursday,3,30,0,0,0,20293,Summer,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,71,Female,High School,53613,4148.14,2025-10-15 15:09:28.485171,Food,1.7,20.26,24.1,4172.240000000001,840.41,3331.83,1959.9,7.74,5041,0.76,0,True,False,False,False,False,False,True,False,65+,Middle,Very High,Poor,Low Discount,Q4,"(4.784, 9.558]",2025,10,October,15,2,Wednesday,4,42,0,0,0,20376,Fall,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,59,Other,Bachelor,48179,4396.1,2025-06-28 15:09:28.485174,Food,3.2,29.8,25.16,4421.26,1310.04,3111.22,972.26,9.12,3481,0.82,1,False,False,True,False,False,False,True,False,51-65,Lower-Middle,Very High,Good,Medium Discount,Q4,"(4.784, 9.558]",2025,6,June,28,5,Saturday,2,26,1,0,0,20267,Summer,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,21,Female,Master,140465,2863.14,2025-10-19 15:09:28.485177,Electronics,2.2,5.37,15.8,2878.94,153.75,2725.19,1238.72,2.04,441,6.69,2,True,False,False,False,False,True,False,False,18-25,High,Very High,Fair,No Discount,Q3,"(-0.0139, 4.784]",2025,10,October,19,6,Sunday,4,42,1,0,0,20380,Fall,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,71,Other,Master,72188,2592.06,2025-10-03 15:09:28.485180,Food,2.7,0.85,36.46,2628.52,22.03,2606.49,965.37,3.59,5041,1.02,2,False,False,True,False,False,False,True,False,65+,Middle,Very High,Fair,No Discount,Q3,"(-0.0139, 4.784]",2025,10,October,3,4,Friday,4,40,0,0,0,20364,Fall,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,46,Male,PhD,75099,2157.83,2025-10-26 15:09:28.485183,Clothing,2.5,45.48,43.74,2201.5699999999997,981.38,1220.19,488.08,2.87,2116,1.63,3,False,True,False,False,True,False,False,False,36-50,Upper-Middle,Very High,Fair,High Discount,Q2,"(-0.0139, 4.784]",2025,10,October,26,6,Sunday,4,43,1,0,0,20387,Fall,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,35,Male,Master,55262,1591.56,2025-09-09 15:09:28.485186,Food,4.5,13.48,46.94,1638.5,214.54,1423.96,316.44,2.88,1225,1.58,2,False,True,False,False,False,False,True,False,26-35,Middle,High,Excellent,Low Discount,Q2,"(-0.0139, 4.784]",2025,9,September,9,1,Tuesday,3,37,0,0,0,20340,Fall,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,43,Male,Master,446834,12934.377929119351,2025-08-01 15:09:28.485189,Home,4.6,40.98,40.25,12974.627929119351,5300.51,7674.12,1668.29,2.89,1849,10.39,2,False,True,False,False,False,False,False,True,36-50,High,Very High,Excellent,High Discount,Q4,"(-0.0139, 4.784]",2025,8,August,1,4,Friday,3,31,0,1,0,20301,Summer,200,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,5,1
99,61,Female,Bachelor,137407,3871.66,2025-06-29 15:09:28.485191,Food,3.0,49.97,42.53,3914.19,1934.67,1979.52,659.84,2.82,3721,2.25,1,True,False,False,False,False,False,True,False,51-65,High,Very High,Fair,High Discount,Q3,"(-0.0139, 4.784]",2025,6,June,29,6,Sunday,2,26,1,0,0,20268,Summer,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,51,Male,Master,38268,3013.6,2026-01-21 15:09:28.485194,Clothing,2.3,10.57,27.53,3041.13,318.54,2722.59,1183.73,7.87,2601,0.75,2,False,True,False,False,True,False,False,False,51-65,Lower-Middle,Very High,Fair,Low Discount,Q3,"(4.784, 9.558]",2026,1,January,21,2,Wednesday,1,4,0,0,0,20474,Winter,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,27,Female,Bachelor,97866,4463.69,2026-02-07 15:09:28.485197,Electronics,1.4,13.26,41.29,4504.98,591.89,3913.09,2795.06,4.56,729,3.62,1,True,False,False,False,False,True,False,False,26-35,Upper-Middle,Very High,Poor,Low Discount,Q4,"(-0.0139, 4.784]",2026,2,February,7,5,Saturday,1,6,1,0,0,20491,Winter,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
102,79,Male,Bachelor,470706,12484.971573090552,2025-07-27 15:09:28.485200,Books,4.8,33.14,15.18,12500.151573090552,4137.52,8362.63,1742.21,2.65,6241,5.96,1,False,True,False,True,False,False,False,False,65+,High,Very High,Excellent,Medium Discount,Q4,"(-0.0139, 4.784]",2025,7,July,27,6,Sunday,3,30,1,0,0,20296,Summer,205,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,5,1
103,53,Male,Bachelor,80545,3039.38,2025-09-04 15:09:28.485203,Food,1.2,48.27,19.92,3059.3,1467.11,1592.19,1326.82,3.77,2809,1.52,1,False,True,False,False,False,False,True,False,51-65,Upper-Middle,Very High,Poor,High Discount,Q2,"(-0.0139, 4.784]",2025,9,September,4,3,Thursday,3,36,0,0,0,20335,Fall,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,31,Female,Bachelor,123483,3160.22,2025-06-16 15:09:28.485206,Clothing,2.2,45.79,15.85,3176.0699999999997,1447.06,1729.01,785.91,2.56,961,3.98,1,True,False,False,False,True,False,False,False,26-35,High,Very High,Fair,High Discount,Q2,"(-0.0139, 4.784]",2025,6,June,16,0,Monday,2,25,0,0,0,20255,Summer,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,48,Female,High School,112822,2962.57,2026-01-02 15:09:28.485209,Books,2.2,25.14,23.37,2985.94,744.79,2241.15,1018.7,2.63,2304,2.35,0,True,False,False,True,False,False,False,False,36-50,High,Very High,Fair,Medium Discount,Q3,"(-0.0139, 4.784]",2026,1,January,2,4,Friday,1,1,0,0,0,20455,Winter,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,65,Male,PhD,92146,3516.14,2025-06-17 15:09:28.485211,Books,2.3,39.76,14.28,3530.42,1398.02,2132.4,927.13,3.82,4225,1.42,3,False,True,False,True,False,False,False,False,51-65,Upper-Middle,Very High,Fair,Medium Discount,Q3,"(-0.0139, 4.784]",2025,6,June,17,1,Tuesday,2,25,0,0,0,20256,Summer,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,32,Female,High School,91966,1194.79,2025-10-14 15:09:28.485214,Home,1.7,6.79,48.08,1242.87,81.13,1161.74,683.38,1.3,1024,2.87,0,True,False,False,False,False,False,False,True,26-35,Upper-Middle,High,Poor,No Discount,Q2,"(-0.0139, 4.784]",2025,10,October,14,1,Tuesday,4,42,0,0,0,20375,Fall,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
